lemma,poscode,surface
ArbG Flensburg,3,ArbG Flensburg,Arbeitsgericht Flensburg,Arbeitsgerichts Flensburg,Arbeitsgerichtes Flensburg
ArbG Frankfurt/Main,3,ArbG Frankfurt/Main,Arbeitsgericht Frankfurt/Main,Arbeitsgerichts Frankfurt/Main,Arbeitsgerichtes Frankfurt/Main
ArbG Frankfurt am Main,3,ArbG Frankfurt am Main,Arbeitsgericht Frankfurt am Main,Arbeitsgerichts Frankfurt am Main,Arbeitsgerichtes Frankfurt am Main
ArbG Frankfurt/Oder,3,ArbG Frankfurt/Oder,Arbeitsgericht Frankfurt/Oder,Arbeitsgerichts Frankfurt/Oder,Arbeitsgerichtes Frankfurt/Oder
ArbG Freiburg,3,ArbG Freiburg,Arbeitsgericht Freiburg,Arbeitsgerichts Freiburg,Arbeitsgerichtes Freiburg
ArbG Fulda,3,ArbG Fulda,Arbeitsgericht Fulda,Arbeitsgerichts Fulda,Arbeitsgerichtes Fulda
ArbG Gelsenkirchen,3,ArbG Gelsenkirchen,Arbeitsgericht Gelsenkirchen,Arbeitsgerichts Gelsenkirchen,Arbeitsgerichtes Gelsenkirchen
ArbG Gera,3,ArbG Gera,Arbeitsgericht Gera,Arbeitsgerichts Gera,Arbeitsgerichtes Gera
ArbG Gießen,3,ArbG Gießen,Arbeitsgericht Gießen,Arbeitsgerichts Gießen,Arbeitsgerichtes Gießen
ArbG Gotha,3,ArbG Gotha,Arbeitsgericht Gotha,Arbeitsgerichts Gotha,Arbeitsgerichtes Gotha
ArbG Göttingen,3,ArbG Göttingen,Arbeitsgericht Göttingen,Arbeitsgerichts Göttingen,Arbeitsgerichtes Göttingen
ArbG Hagen,3,ArbG Hagen,Arbeitsgericht Hagen,Arbeitsgerichts Hagen,Arbeitsgerichtes Hagen
ArbG Halberstadt,3,ArbG Halberstadt,Arbeitsgericht Halberstadt,Arbeitsgerichts Halberstadt,Arbeitsgerichtes Halberstadt
ArbG Halle,3,ArbG Halle,Arbeitsgericht Halle,Arbeitsgerichts Halle,Arbeitsgerichtes Halle
ArbG Hamburg,3,ArbG Hamburg,Arbeitsgericht Hamburg,Arbeitsgerichts Hamburg,Arbeitsgerichtes Hamburg
ArbG Hameln,3,ArbG Hameln,Arbeitsgericht Hameln,Arbeitsgerichts Hameln,Arbeitsgerichtes Hameln
ArbG Hamm,3,ArbG Hamm,Arbeitsgericht Hamm,Arbeitsgerichts Hamm,Arbeitsgerichtes Hamm
ArbG Hanau,3,ArbG Hanau,Arbeitsgericht Hanau,Arbeitsgerichts Hanau,Arbeitsgerichtes Hanau
ArbG Hannover,3,ArbG Hannover,Arbeitsgericht Hannover,Arbeitsgerichts Hannover,Arbeitsgerichtes Hannover
ArbG Heide,3,ArbG Heide,Arbeitsgericht Heide,Arbeitsgerichts Heide,Arbeitsgerichtes Heide
ArbG Heidelberg,3,ArbG Heidelberg,Arbeitsgericht Heidelberg,Arbeitsgerichts Heidelberg,Arbeitsgerichtes Heidelberg
ArbG Heilbronn,3,ArbG Heilbronn,Arbeitsgericht Heilbronn,Arbeitsgerichts Heilbronn,Arbeitsgerichtes Heilbronn
ArbG Herford,3,ArbG Herford,Arbeitsgericht Herford,Arbeitsgerichts Herford,Arbeitsgerichtes Herford
ArbG Herne,3,ArbG Herne,Arbeitsgericht Herne,Arbeitsgerichts Herne,Arbeitsgerichtes Herne
ArbG Hildesheim,3,ArbG Hildesheim,Arbeitsgericht Hildesheim,Arbeitsgerichts Hildesheim,Arbeitsgerichtes Hildesheim
ArbG Husum,3,ArbG Husum,Arbeitsgericht Husum,Arbeitsgerichts Husum,Arbeitsgerichtes Husum
ArbG Iserlohn,3,ArbG Iserlohn,Arbeitsgericht Iserlohn,Arbeitsgerichts Iserlohn,Arbeitsgerichtes Iserlohn
ArbG Jena,3,ArbG Jena,Arbeitsgericht Jena,Arbeitsgerichts Jena,Arbeitsgerichtes Jena
ArbG Kaiserslautern,3,ArbG Kaiserslautern,Arbeitsgericht Kaiserslautern,Arbeitsgerichts Kaiserslautern,Arbeitsgerichtes Kaiserslautern
ArbG Karlsruhe,3,ArbG Karlsruhe,Arbeitsgericht Karlsruhe,Arbeitsgerichts Karlsruhe,Arbeitsgerichtes Karlsruhe
ArbG Kassel,3,ArbG Kassel,Arbeitsgericht Kassel,Arbeitsgerichts Kassel,Arbeitsgerichtes Kassel
ArbG Kempten,3,ArbG Kempten,Arbeitsgericht Kempten,Arbeitsgerichts Kempten,Arbeitsgerichtes Kempten
ArbG Kiel,3,ArbG Kiel,Arbeitsgericht Kiel,Arbeitsgerichts Kiel,Arbeitsgerichtes Kiel
ArbG Koblenz,3,ArbG Koblenz,Arbeitsgericht Koblenz,Arbeitsgerichts Koblenz,Arbeitsgerichtes Koblenz
ArbG Köln,3,ArbG Köln,Arbeitsgericht Köln,Arbeitsgerichts Köln,Arbeitsgerichtes Köln
ArbG Krefeld,3,ArbG Krefeld,Arbeitsgericht Krefeld,Arbeitsgerichts Krefeld,Arbeitsgerichtes Krefeld
ArbG Landau/Pfalz,3,ArbG Landau/Pfalz,Arbeitsgericht Landau/Pfalz,Arbeitsgerichts Landau/Pfalz,Arbeitsgerichtes Landau/Pfalz
ArbG Leipzig,3,ArbG Leipzig,Arbeitsgericht Leipzig,Arbeitsgerichts Leipzig,Arbeitsgerichtes Leipzig
ArbG Limburg,3,ArbG Limburg,Arbeitsgericht Limburg,Arbeitsgerichts Limburg,Arbeitsgerichtes Limburg
ArbG Lingen,3,ArbG Lingen,Arbeitsgericht Lingen,Arbeitsgerichts Lingen,Arbeitsgerichtes Lingen
ArbG Lörrach,3,ArbG Lörrach,Arbeitsgericht Lörrach,Arbeitsgerichts Lörrach,Arbeitsgerichtes Lörrach
ArbG Lübeck,3,ArbG Lübeck,Arbeitsgericht Lübeck,Arbeitsgerichts Lübeck,Arbeitsgerichtes Lübeck
ArbG Ludwigsburg,3,ArbG Ludwigsburg,Arbeitsgericht Ludwigsburg,Arbeitsgerichts Ludwigsburg,Arbeitsgerichtes Ludwigsburg
ArbG Ludwigshafen,3,ArbG Ludwigshafen,Arbeitsgericht Ludwigshafen,Arbeitsgerichts Ludwigshafen,Arbeitsgerichtes Ludwigshafen
ArbG Lüneburg,3,ArbG Lüneburg,Arbeitsgericht Lüneburg,Arbeitsgerichts Lüneburg,Arbeitsgerichtes Lüneburg
ArbG Magdeburg,3,ArbG Magdeburg,Arbeitsgericht Magdeburg,Arbeitsgerichts Magdeburg,Arbeitsgerichtes Magdeburg
ArbG Mainz,3,ArbG Mainz,Arbeitsgericht Mainz,Arbeitsgerichts Mainz,Arbeitsgerichtes Mainz
ArbG Mannheim,3,ArbG Mannheim,Arbeitsgericht Mannheim,Arbeitsgerichts Mannheim,Arbeitsgerichtes Mannheim
ArbG Marburg,3,ArbG Marburg,Arbeitsgericht Marburg,Arbeitsgerichts Marburg,Arbeitsgerichtes Marburg
ArbG Minden,3,ArbG Minden,Arbeitsgericht Minden,Arbeitsgerichts Minden,Arbeitsgerichtes Minden
ArbG Mönchengladbach,3,ArbG Mönchengladbach,Arbeitsgericht Mönchengladbach,Arbeitsgerichts Mönchengladbach,Arbeitsgerichtes Mönchengladbach
ArbG Mosbach,3,ArbG Mosbach,Arbeitsgericht Mosbach,Arbeitsgerichts Mosbach,Arbeitsgerichtes Mosbach
ArbG München,3,ArbG München,Arbeitsgericht München,Arbeitsgerichts München,Arbeitsgerichtes München
ArbG Münster,3,ArbG Münster,Arbeitsgericht Münster,Arbeitsgerichts Münster,Arbeitsgerichtes Münster
ArbG Naumburg,3,ArbG Naumburg,Arbeitsgericht Naumburg,Arbeitsgerichts Naumburg,Arbeitsgerichtes Naumburg
ArbG Neubrandenburg,3,ArbG Neubrandenburg,Arbeitsgericht Neubrandenburg,Arbeitsgerichts Neubrandenburg,Arbeitsgerichtes Neubrandenburg
ArbG Neumünster,3,ArbG Neumünster,Arbeitsgericht Neumünster,Arbeitsgerichts Neumünster,Arbeitsgerichtes Neumünster
ArbG Neunkirchen,3,ArbG Neunkirchen,Arbeitsgericht Neunkirchen,Arbeitsgerichts Neunkirchen,Arbeitsgerichtes Neunkirchen
ArbG Neuruppin,3,ArbG Neuruppin,Arbeitsgericht Neuruppin,Arbeitsgerichts Neuruppin,Arbeitsgerichtes Neuruppin
ArbG Neustrelitz,3,ArbG Neustrelitz,Arbeitsgericht Neustrelitz,Arbeitsgerichts Neustrelitz,Arbeitsgerichtes Neustrelitz
ArbG Nienburg,3,ArbG Nienburg,Arbeitsgericht Nienburg,Arbeitsgerichts Nienburg,Arbeitsgerichtes Nienburg
ArbG Nordhausen,3,ArbG Nordhausen,Arbeitsgericht Nordhausen,Arbeitsgerichts Nordhausen,Arbeitsgerichtes Nordhausen
ArbG Nürnberg,3,ArbG Nürnberg,Arbeitsgericht Nürnberg,Arbeitsgerichts Nürnberg,Arbeitsgerichtes Nürnberg
ArbG Oberhausen,3,ArbG Oberhausen,Arbeitsgericht Oberhausen,Arbeitsgerichts Oberhausen,Arbeitsgerichtes Oberhausen
ArbG Offenbach,3,ArbG Offenbach,Arbeitsgericht Offenbach,Arbeitsgerichts Offenbach,Arbeitsgerichtes Offenbach
ArbG Offenburg,3,ArbG Offenburg,Arbeitsgericht Offenburg,Arbeitsgerichts Offenburg,Arbeitsgerichtes Offenburg
ArbG Oldenburg,3,ArbG Oldenburg,Arbeitsgericht Oldenburg,Arbeitsgerichts Oldenburg,Arbeitsgerichtes Oldenburg
ArbG Osnabrück,3,ArbG Osnabrück,Arbeitsgericht Osnabrück,Arbeitsgerichts Osnabrück,Arbeitsgerichtes Osnabrück
ArbG Paderborn,3,ArbG Paderborn,Arbeitsgericht Paderborn,Arbeitsgerichts Paderborn,Arbeitsgerichtes Paderborn
ArbG Passau,3,ArbG Passau,Arbeitsgericht Passau,Arbeitsgerichts Passau,Arbeitsgerichtes Passau
ArbG Pforzheim,3,ArbG Pforzheim,Arbeitsgericht Pforzheim,Arbeitsgerichts Pforzheim,Arbeitsgerichtes Pforzheim
ArbG Pirmasens,3,ArbG Pirmasens,Arbeitsgericht Pirmasens,Arbeitsgerichts Pirmasens,Arbeitsgerichtes Pirmasens
ArbG Potsdam,3,ArbG Potsdam,Arbeitsgericht Potsdam,Arbeitsgerichts Potsdam,Arbeitsgerichtes Potsdam
ArbG Radolfzell,3,ArbG Radolfzell,Arbeitsgericht Radolfzell,Arbeitsgerichts Radolfzell,Arbeitsgerichtes Radolfzell
ArbG Rastatt,3,ArbG Rastatt,Arbeitsgericht Rastatt,Arbeitsgerichts Rastatt,Arbeitsgerichtes Rastatt
ArbG Ravensburg,3,ArbG Ravensburg,Arbeitsgericht Ravensburg,Arbeitsgerichts Ravensburg,Arbeitsgerichtes Ravensburg
ArbG Regensburg,3,ArbG Regensburg,Arbeitsgericht Regensburg,Arbeitsgerichts Regensburg,Arbeitsgerichtes Regensburg
ArbG Rendsburg,3,ArbG Rendsburg,Arbeitsgericht Rendsburg,Arbeitsgerichts Rendsburg,Arbeitsgerichtes Rendsburg
ArbG Reutlingen,3,ArbG Reutlingen,Arbeitsgericht Reutlingen,Arbeitsgerichts Reutlingen,Arbeitsgerichtes Reutlingen
ArbG Rheine,3,ArbG Rheine,Arbeitsgericht Rheine,Arbeitsgerichts Rheine,Arbeitsgerichtes Rheine
ArbG Rosenheim,3,ArbG Rosenheim,Arbeitsgericht Rosenheim,Arbeitsgerichts Rosenheim,Arbeitsgerichtes Rosenheim
ArbG Rostock,3,ArbG Rostock,Arbeitsgericht Rostock,Arbeitsgerichts Rostock,Arbeitsgerichtes Rostock
ArbG Saarbrücken,3,ArbG Saarbrücken,Arbeitsgericht Saarbrücken,Arbeitsgerichts Saarbrücken,Arbeitsgerichtes Saarbrücken
ArbG Saarlouis,3,ArbG Saarlouis,Arbeitsgericht Saarlouis,Arbeitsgerichts Saarlouis,Arbeitsgerichtes Saarlouis
ArbG Schwerin,3,ArbG Schwerin,Arbeitsgericht Schwerin,Arbeitsgerichts Schwerin,Arbeitsgerichtes Schwerin
ArbG Senftenberg,3,ArbG Senftenberg,Arbeitsgericht Senftenberg,Arbeitsgerichts Senftenberg,Arbeitsgerichtes Senftenberg
ArbG Siegburg,3,ArbG Siegburg,Arbeitsgericht Siegburg,Arbeitsgerichts Siegburg,Arbeitsgerichtes Siegburg
ArbG Siegen,3,ArbG Siegen,Arbeitsgericht Siegen,Arbeitsgerichts Siegen,Arbeitsgerichtes Siegen
ArbG Sigmaringen,3,ArbG Sigmaringen,Arbeitsgericht Sigmaringen,Arbeitsgerichts Sigmaringen,Arbeitsgerichtes Sigmaringen
ArbG Solingen,3,ArbG Solingen,Arbeitsgericht Solingen,Arbeitsgerichts Solingen,Arbeitsgerichtes Solingen
ArbG Stade,3,ArbG Stade,Arbeitsgericht Stade,Arbeitsgerichts Stade,Arbeitsgerichtes Stade
ArbG Stendal,3,ArbG Stendal,Arbeitsgericht Stendal,Arbeitsgerichts Stendal,Arbeitsgerichtes Stendal
ArbG Stralsund,3,ArbG Stralsund,Arbeitsgericht Stralsund,Arbeitsgerichts Stralsund,Arbeitsgerichtes Stralsund
ArbG Stuttgart,3,ArbG Stuttgart,Arbeitsgericht Stuttgart,Arbeitsgerichts Stuttgart,Arbeitsgerichtes Stuttgart
ArbG Suhl,3,ArbG Suhl,Arbeitsgericht Suhl,Arbeitsgerichts Suhl,Arbeitsgerichtes Suhl
ArbG Trier,3,ArbG Trier,Arbeitsgericht Trier,Arbeitsgerichts Trier,Arbeitsgerichtes Trier
ArbG Tübingen,3,ArbG Tübingen,Arbeitsgericht Tübingen,Arbeitsgerichts Tübingen,Arbeitsgerichtes Tübingen
ArbG Ulm,3,ArbG Ulm,Arbeitsgericht Ulm,Arbeitsgerichts Ulm,Arbeitsgerichtes Ulm
ArbG Verden,3,ArbG Verden,Arbeitsgericht Verden,Arbeitsgerichts Verden,Arbeitsgerichtes Verden
ArbG Villingen-Schwenningen,3,ArbG Villingen-Schwenningen,Arbeitsgericht Villingen-Schwenningen,Arbeitsgerichts Villingen-Schwenningen,Arbeitsgerichtes Villingen-Schwenningen
ArbG Weiden/Oberpfalz,3,ArbG Weiden/Oberpfalz,Arbeitsgericht Weiden/Oberpfalz,Arbeitsgerichts Weiden/Oberpfalz,Arbeitsgerichtes Weiden/Oberpfalz
ArbG Wesel,3,ArbG Wesel,Arbeitsgericht Wesel,Arbeitsgerichts Wesel,Arbeitsgerichtes Wesel
ArbG Wetzlar,3,ArbG Wetzlar,Arbeitsgericht Wetzlar,Arbeitsgerichts Wetzlar,Arbeitsgerichtes Wetzlar
ArbG Wiesbaden,3,ArbG Wiesbaden,Arbeitsgericht Wiesbaden,Arbeitsgerichts Wiesbaden,Arbeitsgerichtes Wiesbaden
ArbG Wilhelmshaven,3,ArbG Wilhelmshaven,Arbeitsgericht Wilhelmshaven,Arbeitsgerichts Wilhelmshaven,Arbeitsgerichtes Wilhelmshaven
ArbG Wuppertal,3,ArbG Wuppertal,Arbeitsgericht Wuppertal,Arbeitsgerichts Wuppertal,Arbeitsgerichtes Wuppertal
ArbG Würzburg,3,ArbG Würzburg,Arbeitsgericht Würzburg,Arbeitsgerichts Würzburg,Arbeitsgerichtes Würzburg
ArbG Zwickau,3,ArbG Zwickau,Arbeitsgericht Zwickau,Arbeitsgerichts Zwickau,Arbeitsgerichtes Zwickau
BezG Chemnitz,3,BezG Chemnitz,Bezirksgericht Chemnitz,Bezirksgerichts Chemnitz,Bezirksgerichtes Chemnitz
BezG Cottbus,3,BezG Cottbus,Bezirksgericht Cottbus,Bezirksgerichts Cottbus,Bezirksgerichtes Cottbus
BezG Dresden,3,BezG Dresden,Bezirksgericht Dresden,Bezirksgerichts Dresden,Bezirksgerichtes Dresden
BezG Erfurt,3,BezG Erfurt,Bezirksgericht Erfurt,Bezirksgerichts Erfurt,Bezirksgerichtes Erfurt
BezG Frankfurt/Oder,3,BezG Frankfurt/Oder,Bezirksgericht Frankfurt/Oder,Bezirksgerichts Frankfurt/Oder,Bezirksgerichtes Frankfurt/Oder
BezG Gera,3,BezG Gera,Bezirksgericht Gera,Bezirksgerichts Gera,Bezirksgerichtes Gera
BezG Halle,3,BezG Halle,Bezirksgericht Halle,Bezirksgerichts Halle,Bezirksgerichtes Halle
BezG Karl-Marx-Stadt,3,BezG Karl-Marx-Stadt,Bezirksgericht Karl-Marx-Stadt,Bezirksgerichts Karl-Marx-Stadt,Bezirksgerichtes Karl-Marx-Stadt
BezG Leipzig,3,BezG Leipzig,Bezirksgericht Leipzig,Bezirksgerichts Leipzig,Bezirksgerichtes Leipzig
BezG Magdeburg,3,BezG Magdeburg,Bezirksgericht Magdeburg,Bezirksgerichts Magdeburg,Bezirksgerichtes Magdeburg
BezG Meiningen,3,BezG Meiningen,Bezirksgericht Meiningen,Bezirksgerichts Meiningen,Bezirksgerichtes Meiningen
BezG Neubrandenburg,3,BezG Neubrandenburg,Bezirksgericht Neubrandenburg,Bezirksgerichts Neubrandenburg,Bezirksgerichtes Neubrandenburg
BezG Potsdam,3,BezG Potsdam,Bezirksgericht Potsdam,Bezirksgerichts Potsdam,Bezirksgerichtes Potsdam
BezG Rostock,3,BezG Rostock,Bezirksgericht Rostock,Bezirksgerichts Rostock,Bezirksgerichtes Rostock
BezG Schwerin,3,BezG Schwerin,Bezirksgericht Schwerin,Bezirksgerichts Schwerin,Bezirksgerichtes Schwerin
BezG Suhl,3,BezG Suhl,Bezirksgericht Suhl,Bezirksgerichts Suhl,Bezirksgerichtes Suhl
DG Berlin,3,DG Berlin,Dienstgericht Berlin,Dienstgerichts Berlin,Dienstgerichtes Berlin
DG Bremen,3,DG Bremen,Dienstgericht Bremen,Dienstgerichts Bremen,Dienstgerichtes Bremen
DG Cottbus,3,DG Cottbus,Dienstgericht Cottbus,Dienstgerichts Cottbus,Dienstgerichtes Cottbus
DG Frankfurt/Main,3,DG Frankfurt/Main,Dienstgericht Frankfurt/Main,Dienstgerichts Frankfurt/Main,Dienstgerichtes Frankfurt/Main
DG Frankfurt am Main,3,DG Frankfurt am Main,Dienstgericht Frankfurt am Main,Dienstgerichts Frankfurt am Main,Dienstgerichtes Frankfurt am Main
DG Frankfurt/Oder,3,DG Frankfurt/Oder,Dienstgericht Frankfurt/Oder,Dienstgerichts Frankfurt/Oder,Dienstgerichtes Frankfurt/Oder
DG Karlsruhe,3,DG Karlsruhe,Dienstgericht Karlsruhe,Dienstgerichts Karlsruhe,Dienstgerichtes Karlsruhe
DG Kiel,3,DG Kiel,Dienstgericht Kiel,Dienstgerichts Kiel,Dienstgerichtes Kiel
DG Leipzig,3,DG Leipzig,Dienstgericht Leipzig,Dienstgerichts Leipzig,Dienstgerichtes Leipzig
DG Magdeburg,3,DG Magdeburg,Dienstgericht Magdeburg,Dienstgerichts Magdeburg,Dienstgerichtes Magdeburg
DG Meiningen,3,DG Meiningen,Dienstgericht Meiningen,Dienstgerichts Meiningen,Dienstgerichtes Meiningen
DG München,3,DG München,Dienstgericht München,Dienstgerichts München,Dienstgerichtes München
DG Nordrhein-Westfalen,3,DG Nordrhein-Westfalen,Dienstgericht Nordrhein-Westfalen,Dienstgerichts Nordrhein-Westfalen,Dienstgerichtes Nordrhein-Westfalen
DG Nürnberg,3,DG Nürnberg,Dienstgericht Nürnberg,Dienstgerichts Nürnberg,Dienstgerichtes Nürnberg
DG Saarbrücken,3,DG Saarbrücken,Dienstgericht Saarbrücken,Dienstgerichts Saarbrücken,Dienstgerichtes Saarbrücken
DG Schwerin,3,DG Schwerin,Dienstgericht Schwerin,Dienstgerichts Schwerin,Dienstgerichtes Schwerin
DG Zweibrücken,3,DG Zweibrücken,Dienstgericht Zweibrücken,Dienstgerichts Zweibrücken,Dienstgerichtes Zweibrücken
DGH für Richter Baden-Württemberg,3,DGH für Richter Baden-Württemberg,Dienstgerichtshof für Richter Baden-Württemberg,Dienstgerichtshofs für Richter Baden-Württemberg,Dienstgerichtshofes für Richter Baden-Württemberg
DGH für Richter Bayern,3,DGH für Richter Bayern,Dienstgerichtshof für Richter Bayern,Dienstgerichtshofs für Richter Bayern,Dienstgerichtshofes für Richter Bayern
DGH für Richter Berlin,3,DGH für Richter Berlin,Dienstgerichtshof für Richter Berlin,Dienstgerichtshofs für Richter Berlin,Dienstgerichtshofes für Richter Berlin
DGH für Richter Brandenburg,3,DGH für Richter Brandenburg,Dienstgerichtshof für Richter Brandenburg,Dienstgerichtshofs für Richter Brandenburg,Dienstgerichtshofes für Richter Brandenburg
DGH für Richter Hessen,3,DGH für Richter Hessen,Dienstgerichtshof für Richter Hessen,Dienstgerichtshofs für Richter Hessen,Dienstgerichtshofes für Richter Hessen
DGH für Richter Mecklenburg-Vorpommern,3,DGH für Richter Mecklenburg-Vorpommern,Dienstgerichtshof für Richter Mecklenburg-Vorpommern,Dienstgerichtshofs für Richter Mecklenburg-Vorpommern,Dienstgerichtshofes für Richter Mecklenburg-Vorpommern
DGH für Richter Niedersachsen,3,DGH für Richter Niedersachsen,Dienstgerichtshof für Richter Niedersachsen,Dienstgerichtshofs für Richter Niedersachsen,Dienstgerichtshofes für Richter Niedersachsen
DGH für Richter Nordrhein-Westfalen,3,DGH für Richter Nordrhein-Westfalen,Dienstgerichtshof für Richter Nordrhein-Westfalen,Dienstgerichtshofs für Richter Nordrhein-Westfalen,Dienstgerichtshofes für Richter Nordrhein-Westfalen
DGH für Richter Rheinland-Pfalz,3,DGH für Richter Rheinland-Pfalz,Dienstgerichtshof für Richter Rheinland-Pfalz,Dienstgerichtshofs für Richter Rheinland-Pfalz,Dienstgerichtshofes für Richter Rheinland-Pfalz
DGH für Richter Sachsen,3,DGH für Richter Sachsen,Dienstgerichtshof für Richter Sachsen,Dienstgerichtshofs für Richter Sachsen,Dienstgerichtshofes für Richter Sachsen
DGH für Richter Sachsen-Anhalt,3,DGH für Richter Sachsen-Anhalt,Dienstgerichtshof für Richter Sachsen-Anhalt,Dienstgerichtshofs für Richter Sachsen-Anhalt,Dienstgerichtshofes für Richter Sachsen-Anhalt
DGH für Richter Schleswig-Holstein,3,DGH für Richter Schleswig-Holstein,Dienstgerichtshof für Richter Schleswig-Holstein,Dienstgerichtshofs für Richter Schleswig-Holstein,Dienstgerichtshofes für Richter Schleswig-Holstein
DGH für Richter Thüringen,3,DGH für Richter Thüringen,Dienstgerichtshof für Richter Thüringen,Dienstgerichtshofs für Richter Thüringen,Dienstgerichtshofes für Richter Thüringen
EGH für Rechtsanwälte Baden-Württemberg,3,EGH für Rechtsanwälte Baden-Württemberg,Ehrengerichtshof für Rechtsanwälte Baden-Württemberg,Ehrengerichtshofs für Rechtsanwälte Baden-Württemberg,Ehrengerichtshofes für Rechtsanwälte Baden-Württemberg
EGH für Rechtsanwälte Bayern,3,EGH für Rechtsanwälte Bayern,Ehrengerichtshof für Rechtsanwälte Bayern,Ehrengerichtshofs für Rechtsanwälte Bayern,Ehrengerichtshofes für Rechtsanwälte Bayern
EGH für Rechtsanwälte Berlin,3,EGH für Rechtsanwälte Berlin,Ehrengerichtshof für Rechtsanwälte Berlin,Ehrengerichtshofs für Rechtsanwälte Berlin,Ehrengerichtshofes für Rechtsanwälte Berlin
EGH für Rechtsanwälte Bremen,3,EGH für Rechtsanwälte Bremen,Ehrengerichtshof für Rechtsanwälte Bremen,Ehrengerichtshofs für Rechtsanwälte Bremen,Ehrengerichtshofes für Rechtsanwälte Bremen
EGH für Rechtsanwälte Hamburg,3,EGH für Rechtsanwälte Hamburg,Ehrengerichtshof für Rechtsanwälte Hamburg,Ehrengerichtshofs für Rechtsanwälte Hamburg,Ehrengerichtshofes für Rechtsanwälte Hamburg
EGH für Rechtsanwälte Hessen,3,EGH für Rechtsanwälte Hessen,Ehrengerichtshof für Rechtsanwälte Hessen,Ehrengerichtshofs für Rechtsanwälte Hessen,Ehrengerichtshofes für Rechtsanwälte Hessen
EGH für Rechtsanwälte Mecklenburg-Vorpommern,3,EGH für Rechtsanwälte Mecklenburg-Vorpommern,Ehrengerichtshof für Rechtsanwälte Mecklenburg-Vorpommern,Ehrengerichtshofs für Rechtsanwälte Mecklenburg-Vorpommern,Ehrengerichtshofes für Rechtsanwälte Mecklenburg-Vorpommern
EGH für Rechtsanwälte Niedersachsen,3,EGH für Rechtsanwälte Niedersachsen,Ehrengerichtshof für Rechtsanwälte Niedersachsen,Ehrengerichtshofs für Rechtsanwälte Niedersachsen,Ehrengerichtshofes für Rechtsanwälte Niedersachsen
EGH für Rechtsanwälte Nordrhein-Westfalen,3,EGH für Rechtsanwälte Nordrhein-Westfalen,Ehrengerichtshof für Rechtsanwälte Nordrhein-Westfalen,Ehrengerichtshofs für Rechtsanwälte Nordrhein-Westfalen,Ehrengerichtshofes für Rechtsanwälte Nordrhein-Westfalen
EGH für Rechtsanwälte Rheinland-Pfalz,3,EGH für Rechtsanwälte Rheinland-Pfalz,Ehrengerichtshof für Rechtsanwälte Rheinland-Pfalz,Ehrengerichtshofs für Rechtsanwälte Rheinland-Pfalz,Ehrengerichtshofes für Rechtsanwälte Rheinland-Pfalz
EGH für Rechtsanwälte Schleswig-Holstein,3,EGH für Rechtsanwälte Schleswig-Holstein,Ehrengerichtshof für Rechtsanwälte Schleswig-Holstein,Ehrengerichtshofs für Rechtsanwälte Schleswig-Holstein,Ehrengerichtshofes für Rechtsanwälte Schleswig-Holstein
FG Baden-Württemberg,3,FG Baden-Württemberg,Finanzgericht Baden-Württemberg,Finanzgerichts Baden-Württemberg,Finanzgerichtes Baden-Württemberg
FG Berlin,3,FG Berlin,Finanzgericht Berlin,Finanzgerichts Berlin,Finanzgerichtes Berlin
FG Berlin-Brandenburg,3,FG Berlin-Brandenburg,Finanzgericht Berlin-Brandenburg,Finanzgerichts Berlin-Brandenburg,Finanzgerichtes Berlin-Brandenburg
FG Brandenburg,3,FG Brandenburg,Finanzgericht Brandenburg,Finanzgerichts Brandenburg,Finanzgerichtes Brandenburg
FG Bremen,3,FG Bremen,Finanzgericht Bremen,Finanzgerichts Bremen,Finanzgerichtes Bremen
FG Düsseldorf,3,FG Düsseldorf,Finanzgericht Düsseldorf,Finanzgerichts Düsseldorf,Finanzgerichtes Düsseldorf
FG Hamburg,3,FG Hamburg,Finanzgericht Hamburg,Finanzgerichts Hamburg,Finanzgerichtes Hamburg
FG Hessen,3,FG Hessen,Finanzgericht Hessen,Finanzgerichts Hessen,Finanzgerichtes Hessen
FG Köln,3,FG Köln,Finanzgericht Köln,Finanzgerichts Köln,Finanzgerichtes Köln
FG Mecklenburg-Vorpommern,3,FG Mecklenburg-Vorpommern,Finanzgericht Mecklenburg-Vorpommern,Finanzgerichts Mecklenburg-Vorpommern,Finanzgerichtes Mecklenburg-Vorpommern
FG München,3,FG München,Finanzgericht München,Finanzgerichts München,Finanzgerichtes München
FG Münster,3,FG Münster,Finanzgericht Münster,Finanzgerichts Münster,Finanzgerichtes Münster
FG Niedersachsen,3,FG Niedersachsen,Finanzgericht Niedersachsen,Finanzgerichts Niedersachsen,Finanzgerichtes Niedersachsen
FG Nürnberg,3,FG Nürnberg,Finanzgericht Nürnberg,Finanzgerichts Nürnberg,Finanzgerichtes Nürnberg
FG Rheinland-Pfalz,3,FG Rheinland-Pfalz,Finanzgericht Rheinland-Pfalz,Finanzgerichts Rheinland-Pfalz,Finanzgerichtes Rheinland-Pfalz
FG Saarland,3,FG Saarland,Finanzgericht Saarland,Finanzgerichts Saarland,Finanzgerichtes Saarland
FG Sachsen,3,FG Sachsen,Finanzgericht Sachsen,Finanzgerichts Sachsen,Finanzgerichtes Sachsen
FG Sachsen-Anhalt,3,FG Sachsen-Anhalt,Finanzgericht Sachsen-Anhalt,Finanzgerichts Sachsen-Anhalt,Finanzgerichtes Sachsen-Anhalt
